phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
1,15,51,274,325,0.15692307692307692,3.477317127688315,3.4927082967397958,-0.015391169051480968,,0.147196364353678,0.006668570060989754,-0.06232277526395173,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,16,51,274,325,0.15692307692307692,3.5214030691487803,3.525455561307104,-0.004052492158323595,,0.10300586418762961,0.00523223176857939,-0.04271493212669683,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,17,51,274,325,0.15692307692307692,3.6596655467402193,3.633358360749016,0.026307185991203408,,0.2550010789515973,0.014228707694788175,-0.08193061840120663,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,18,51,274,325,0.15692307692307692,3.519083639626251,3.5133576724202094,0.00572596720604146,,0.17440154086429074,0.010447790957236528,-0.06232277526395173,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,19,51,274,325,0.15692307692307692,3.7293619430772287,3.7485643471683376,-0.01920240409110896,,0.0639978642677154,0.0038590699235025415,-0.04271493212669683,19,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,20,51,274,325,0.15692307692307692,3.716106635880454,3.723008568699959,-0.006901932819505241,,0.13538904430795698,0.006749799813482581,0.016108597285067874,19,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,21,51,274,325,0.15692307692307692,3.6049280375847803,3.61636403534729,-0.011435997762509587,,0.10262208814320857,0.0038242688882452,0.016108597285067874,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,22,51,274,325,0.15692307692307692,3.6760134902988355,3.661359689683706,0.014653800615129331,,0.2312174132106451,0.009483650149424584,0.05532428355957768,19,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,23,51,274,325,0.15692307692307692,3.6372092097928865,3.62586244803324,0.011346761759646551,,0.18346364977349858,0.008475840673703744,0.0749321266968326,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,24,51,274,325,0.15692307692307692,3.547667291489801,3.5578303667843443,-0.010163075294543411,,0.10451424285871494,0.0043711858675202254,0.016108597285067874,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,25,51,274,325,0.15692307692307692,3.5835253166572603,3.5805469446957088,0.0029783719615514848,,0.1899474044420903,0.008187241437638841,-0.04271493212669683,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,26,51,274,325,0.15692307692307692,3.5432700678018088,3.559300849134615,-0.01603078133280622,,0.09585685548548167,0.004453174634869987,-0.0034992458521870273,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,27,51,274,325,0.15692307692307692,3.617318364128833,3.6139637114980006,0.0033546526308323443,,0.23903887596930298,0.009317579306233717,0.016108597285067874,20,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,28,51,274,325,0.15692307692307692,3.548722732821132,3.515638122308242,0.033084610512890134,,0.28619082236626064,0.014023895810872438,0.03571644042232279,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,29,51,274,325,0.15692307692307692,3.35984841244513,3.335411922227992,0.024436490217138118,,0.25603692618356655,0.012000101782753889,0.03571644042232279,15,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
1,30,51,274,325,0.15692307692307692,3.43830436268332,3.4426415887564765,-0.004337226073156675,,0.16207458914745781,0.006767191383042981,-0.0034992458521870273,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,0,40,277,317,0.12618296529968454,3.725126550912534,3.720759374661414,0.004367176251120153,,0.31597023311832517,0.010362993262833277,0.07405362776025236,21,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
