phase,max_stat_obs,best_lag_obs,p_phase,q_phase,n_lags_used,min_n,median_n,n_null,block_len,null_mode,window_mode,underpowered_policy,two_sided,condition_file,condition_var,condition_values,p_global
1,0.07937210253026078,15,0.09295352323838081,0.12393803098450774,31,483.0,483.0,2000,60,blockperm,binary_gate,flag_only,0,,,,0.009495252373813094
2,0.05813126073820675,4,0.44427786106946526,0.5077461269365318,31,426.0,429.0,2000,60,blockperm,binary_gate,flag_only,0,,,,0.009495252373813094
3,0.09083652812429005,2,0.043478260869565216,0.08695652173913043,31,467.0,477.0,2000,60,blockperm,binary_gate,flag_only,0,,,,0.009495252373813094
4,0.05826466766929686,0,0.5077461269365318,0.5077461269365318,31,517.0,519.0,2000,60,blockperm,binary_gate,flag_only,0,,,,0.009495252373813094
5,0.08663808801051437,13,0.05997001499250375,0.095952023988006,31,426.0,426.0,2000,60,blockperm,binary_gate,flag_only,0,,,,0.009495252373813094
6,0.1312078543606935,8,0.0074962518740629685,0.01999000499750125,31,409.0,409.0,2000,60,blockperm,binary_gate,flag_only,0,,,,0.009495252373813094
7,0.12073647751815535,2,0.0069965017491254375,0.01999000499750125,31,394.0,394.0,2000,60,blockperm,binary_gate,flag_only,0,,,,0.009495252373813094
8,0.09151610316372454,30,0.004997501249375313,0.01999000499750125,31,498.0,498.0,2000,60,blockperm,binary_gate,flag_only,0,,,,0.009495252373813094
