phase,maxstat_obs,best_lag_obs,p_phase,q_phase,n_null,null_mode,block_len,stat,two_sided,amp_var,gate_var,gate_source,gate_percentile,gate_threshold,gate_train,phase_var,p_global
1,0.40425531914893614,1,0.041916167664670656,0.10379241516966067,500,blockperm,60,pd_at_pfa,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.05189620758483034
2,0.34210526315789475,7,0.3712574850299401,0.42429426860564584,500,blockperm,60,pd_at_pfa,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.05189620758483034
3,0.375,0,0.10978043912175649,0.14637391882900866,500,blockperm,60,pd_at_pfa,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.05189620758483034
4,0.20481927710843373,14,0.5289421157684631,0.5289421157684631,500,blockperm,60,pd_at_pfa,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.05189620758483034
5,0.37735849056603776,13,0.05189620758483034,0.10379241516966067,500,blockperm,60,pd_at_pfa,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.05189620758483034
6,0.4375,28,0.09381237524950099,0.14637391882900866,500,blockperm,60,pd_at_pfa,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.05189620758483034
7,0.53125,2,0.033932135728542916,0.10379241516966067,500,blockperm,60,pd_at_pfa,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.05189620758483034
8,0.5405405405405406,30,0.005988023952095809,0.04790419161676647,500,blockperm,60,pd_at_pfa,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.05189620758483034
