phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
1,15,23,446,469,0.04904051172707889,3.843532995578835,3.8601183583809653,-0.016585362802130188,,0.4334371315245115,0.0016281501642382381,0.07369982386205617,27,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,16,23,445,468,0.049145299145299144,3.8449619426280517,3.871815083235599,-0.0268531406075474,,0.49961994808586296,0.0011763072000617646,0.07348569305091043,30,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,17,23,445,468,0.049145299145299144,3.806985532828087,3.828422405433002,-0.021436872604915003,,0.6235413096827191,0.0016465393066900568,0.07348569305091043,30,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,18,23,443,466,0.04935622317596566,3.79093518532015,3.808370110772178,-0.01743492545202807,,0.7150947772686683,0.002167340587548274,0.07305467437954842,30,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,19,23,439,462,0.049783549783549784,3.739355534383566,3.7425764060016697,-0.0032208716181036934,,0.44209554275051993,0.0016826409828274015,0.07218144174665914,22,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,20,23,435,458,0.05021834061135371,3.714773488171566,3.724058808737323,-0.00928532056575726,,0.4019660813747067,0.001945883870227201,0.029998101385988227,22,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,21,23,429,452,0.05088495575221239,3.7719529653729955,3.7791178485194137,-0.007164883146418166,,0.43351394042717795,0.002399866780945675,-0.10176991150442478,22,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,22,22,424,446,0.04932735426008968,3.68159131803414,3.688590203495495,-0.0069988854613551865,,0.4079245739276605,0.002777466806193528,-0.10089686098654709,20,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,23,21,419,440,0.04772727272727273,3.7499568196901247,3.7639197159751947,-0.01396289628506997,,0.36281096362832876,0.0025828693543114524,-0.1,22,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,24,20,418,438,0.045662100456621,3.7985138989560094,3.8144244162363807,-0.015910517280371295,,0.5591636606364128,0.003008321005338095,-0.1004566210045662,25,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,25,19,415,434,0.04377880184331797,3.6153963196978016,3.6188447595688675,-0.0034484398710659114,,0.4556311004692419,0.002639860531509454,-0.10138248847926268,19,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,26,19,414,433,0.04387990762124711,3.6139140755064703,3.6296986572173804,-0.01578458171091013,,0.21295333206305142,0.0005971458143640624,0.003646529719217209,19,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,27,19,408,427,0.04449648711943794,3.6678731184706064,3.6725996249102595,-0.004726506439653111,,0.4556878938480394,0.0011320287808642563,0.057192160729693076,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,28,20,404,424,0.04716981132075472,3.731051832610315,3.7247230491796146,0.006328783430700202,,0.6110566006047705,0.0031960403564253825,0.14858490566037735,22,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,29,21,401,422,0.04976303317535545,3.7921409319400525,3.788021890688357,0.004119041251695599,,0.5459129358180317,0.0032792702165128796,0.1838185511171293,23,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
1,30,22,396,418,0.05263157894736842,3.7202155917405717,3.720676435878968,-0.00046084413839642124,,0.5945340291497349,0.003190511237941147,0.12679425837320574,24,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,0,8,421,429,0.018648018648018648,3.6466629169470997,3.641891769640952,0.004771147306147583,,0.6248168649056247,0.0012392731580225047,0.02476689976689976,17,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,1,8,421,429,0.018648018648018648,3.717538883045668,3.7263329355043417,-0.008794052458673818,,0.37787734808796536,0.00024041426862736562,0.02476689976689976,19,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,2,8,420,428,0.018691588785046728,3.759067872311204,3.769102410357017,-0.01003453804581289,,0.44417626246528247,0.00022345911009114675,0.024532710280373834,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,3,8,414,422,0.018957345971563982,3.601272662449048,3.6113339750632525,-0.01006131261420462,,0.44392132883215696,0.0002855083362294156,0.023104265402843605,19,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,4,8,408,416,0.019230769230769232,3.6436016719921014,3.646789395956243,-0.0031877239641415756,,0.5996997512413529,0.0007562563297203905,0.27403846153846156,19,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,5,8,404,412,0.019417475728155338,3.5247440976411544,3.515110712219064,0.009633385422090246,,1.0137473900399998,0.0021535747203274645,0.27305825242718446,19,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,6,8,399,407,0.019656019656019656,3.5735817415599,3.5703772168308943,0.0032045247290057866,,0.9179103080841853,0.001165824505764232,0.27426289926289926,20,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,7,8,397,405,0.019753086419753086,3.5278979206549987,3.5359215414975615,-0.008023620842562806,,0.7254545646632296,0.0004871249958147475,0.14876543209876542,20,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,8,8,393,401,0.0199501246882793,3.6116369360173417,3.6151732278689295,-0.0035362918515877695,,0.7520571463271782,0.0006627341328339581,0.4002493765586035,20,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,9,8,391,399,0.020050125313283207,3.6339973368569667,3.6217473427059033,0.012249994151063426,,1.1567075381661023,0.0017765254675679272,0.649749373433584,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
