phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values,w_bins
6,18,0,0,409,,3.7026778135947045,3.6752834436885102,,0.02739436990619426,,,,19,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,19,0,0,409,,3.665606844336753,3.629671927885042,,0.035934916451711096,,,,18,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,20,0,0,409,,3.666725254412064,3.627895222450128,,0.038830031961935685,,,,18,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,21,0,0,409,,3.6954877648565194,3.6427505018860304,,0.052737262970488974,,,,18,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,22,0,0,409,,3.6448881281327155,3.616246644310407,,0.028641483822308356,,,,18,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,23,0,0,409,,3.6049347461674466,3.57956069172049,,0.025374054446956507,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,24,0,0,409,,3.7000591675931114,3.7950071941555894,,-0.09494802656247803,,,,22,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,25,0,0,409,,3.6617662698552946,3.697379608977574,,-0.035613339122279264,,,,20,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,26,0,0,409,,3.600210295331806,3.597733076510191,,0.0024772188216148905,,,,18,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,27,0,0,409,,3.6066508567605227,3.615944645940003,,-0.009293789179480427,,,,19,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,28,0,0,409,,3.538313025561418,3.499808230643011,,0.03850479491840675,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,29,0,0,409,,3.6330645204381646,3.5293168663467327,,0.10374765409143194,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
6,30,0,0,409,,3.5643277197808443,3.49026916321313,,0.0740585565677141,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,10
