phase,lag,n_on,n_off,diff,std_off,snr,cohen_d,median_on,median_off,diff_median,auc,sinr,selectivity,pd_at_pfa,jsd,bestlag_phase,train_window,test_window,block_len,n_null,null_mode,stat,two_sided,pfa
4,11,38,482,5.0560622215271,17.562498092651367,0.287889689207077,0.2854793176714269,5.856971740722656,0.9660096168518066,4.89096212387085,,,-0.028761953115463257,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,12,38,482,5.6041741371154785,16.899980545043945,0.3316083252429962,0.3319177592526892,4.973443508148193,0.16767644882202148,4.805767059326172,,,-0.044604212045669556,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,13,38,482,5.482460975646973,15.893177032470703,0.3449569046497345,0.3477207891694641,7.093022346496582,-0.32485607266426086,7.4178786277771,,,-0.04332643747329712,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,14,38,482,5.301947593688965,15.035542488098145,0.35262763500213623,0.3563836118266882,7.397141456604004,0.18633928894996643,7.21080207824707,,,-0.03737430274486542,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,15,38,482,5.349369049072266,14.572137832641602,0.3670956790447235,0.37233967427591846,8.189472198486328,0.423827588558197,7.765644550323486,,,-0.038168713450431824,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,16,38,482,5.645741939544678,14.732590675354004,0.38321447372436523,0.3902317451049057,9.207948684692383,0.1981147825717926,9.009834289550781,,,-0.044262662529945374,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,17,38,482,5.590147972106934,14.857161521911621,0.3762594759464264,0.38375395323115624,8.901742935180664,0.27872347831726074,8.623019218444824,,,-0.05316518247127533,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,18,38,482,5.557003974914551,14.95559024810791,0.3715670108795166,0.37927278500021117,7.349250793457031,0.433788001537323,6.915462970733643,,,-0.05484840273857117,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,19,38,482,5.527218341827393,14.887557983398438,0.3712642788887024,0.37918691792605463,7.889621734619141,0.5197290778160095,7.369892597198486,,,-0.053147926926612854,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,20,38,482,4.728031635284424,14.471207618713379,0.32671990990638733,0.3322966278844745,5.571699142456055,0.2636425793170929,5.308056354522705,,,-0.04949711263179779,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,21,38,482,3.703442096710205,14.07552433013916,0.2631121873855591,0.26584363612640105,2.2695369720458984,0.302395761013031,1.9671411514282227,,,-0.04494352638721466,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,22,38,482,2.7475178241729736,14.250927925109863,0.19279570877552032,0.19313665062010005,-0.06762632727622986,-0.1704617142677307,0.10283538699150085,,,-0.043674781918525696,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,23,38,482,2.47232723236084,15.580134391784668,0.1586845964193344,0.15760778014097349,-0.32786235213279724,0.38561052083969116,-0.713472843170166,,,-0.02919521927833557,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,24,38,482,2.4988090991973877,17.06476593017578,0.14643090963363647,0.14438745956457538,-1.2285664081573486,0.11616512387990952,-1.3447315692901611,,,0.0028350651264190674,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,25,38,482,2.866708993911743,17.96550941467285,0.15956737101078033,0.15654139272546305,-0.26198112964630127,0.004878038540482521,-0.26685917377471924,,,0.017835140228271484,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,26,38,482,3.7514452934265137,18.815073013305664,0.19938510656356812,0.19515425461304192,-1.1367062330245972,-0.6970412731170654,-0.43966495990753174,,,0.017465263605117798,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,27,38,482,4.610146522521973,19.334388732910156,0.23844283819198608,0.23354624671293514,-2.5665903091430664,-1.436816692352295,-1.1297736167907715,,,0.000266343355178833,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,28,38,482,5.2243781089782715,19.14083480834961,0.2729441225528717,0.2673001102015387,-2.9710001945495605,-1.3212692737579346,-1.649730920791626,,,0.008025139570236206,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,29,38,482,5.244588851928711,18.69242286682129,0.2805729806423187,0.2746044984491058,-3.2778401374816895,-1.406162977218628,-1.8716771602630615,,,0.032136231660842896,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
4,30,38,482,4.913994789123535,18.4541015625,0.26628199219703674,0.2605455213470244,-2.403665781021118,-1.7217870950698853,-0.6818786859512329,,,0.04976007342338562,,,1,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,0,21,406,-5.143002510070801,12.45211410522461,-0.4130224287509918,-0.3986824570727979,-3.850407361984253,-0.7909978628158569,-3.0594096183776855,,,0.025124892592430115,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,1,21,406,-0.16256481409072876,12.030481338500977,-0.013512743636965752,-0.013313942631416172,-0.3642525374889374,-0.46507877111434937,0.10082623362541199,,,-0.008338242769241333,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,2,21,406,2.8256938457489014,11.920555114746094,0.2370438128709793,0.23657743820771854,1.7676535844802856,-0.08223772048950195,1.8498913049697876,,,-0.03182646632194519,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,3,21,406,4.782110691070557,12.083880424499512,0.3957429528236389,0.3982582334451703,4.808900356292725,-0.06255725026130676,4.871457576751709,,,-0.052762746810913086,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,4,21,406,7.409951210021973,12.517732620239258,0.5919563174247742,0.599492102079117,7.226101398468018,-0.01098693162202835,7.237088203430176,,,-0.044818535447120667,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,5,21,406,10.254963874816895,12.924799919128418,0.7934330701828003,0.8067735068926741,10.20707893371582,-0.36791208386421204,10.574991226196289,,,0.0023032724857330322,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,6,21,406,12.730085372924805,13.042350769042969,0.9760575890541077,0.993397085017381,13.773481369018555,-0.07454069703817368,13.8480224609375,,,0.023264184594154358,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,7,21,406,15.27341365814209,13.472042083740234,1.133711814880371,1.1527728511543829,18.08182716369629,-0.5495612025260925,18.63138771057129,,,0.03281128406524658,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,8,21,406,18.617076873779297,14.426445960998535,1.290482521057129,1.308060292179104,21.676984786987305,-0.7798622846603394,22.456846237182617,,,0.07592964172363281,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,9,21,406,21.949481964111328,15.585498809814453,1.4083272218704224,1.4195580434579802,25.242942810058594,-0.7177558541297913,25.9606990814209,,,0.1082887053489685,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,10,21,406,23.794864654541016,16.593082427978516,1.434023141860962,1.4368582406854624,26.329179763793945,-0.7329732179641724,27.062152862548828,,,0.12351217865943909,,,1,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,11,21,406,24.671077728271484,17.113019943237305,1.4416553974151611,1.4364675024384463,27.308591842651367,-0.5888522863388062,27.897443771362305,,,0.11745956540107727,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,12,21,406,25.659013748168945,17.395456314086914,1.475041151046753,1.4605228767933156,29.2017879486084,-0.24901720881462097,29.4508056640625,,,0.12018057703971863,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,13,21,406,26.330364227294922,17.502490997314453,1.504378080368042,1.4805311317697036,26.78175926208496,-0.4899390935897827,27.271697998046875,,,0.11870375275611877,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,14,21,406,24.740516662597656,17.421207427978516,1.420137882232666,1.3864600527804902,22.498443603515625,-0.9215582609176636,23.420001983642578,,,0.09177866578102112,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,15,21,406,23.970409393310547,17.088645935058594,1.402709722518921,1.3676820286082612,20.55255126953125,-0.624508261680603,21.177059173583984,,,0.06619298458099365,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,16,21,406,25.14674186706543,17.283245086669922,1.4549779891967773,1.4311916502861126,20.81244659423828,-1.3434953689575195,22.155941009521484,,,0.0638059675693512,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,17,21,406,28.293664932250977,18.04958152770996,1.5675524473190308,1.5523574297353384,26.459604263305664,-0.8108663558959961,27.270469665527344,,,0.08402243256568909,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,18,21,406,29.25446891784668,18.007610321044922,1.6245614290237427,1.6171549204952702,28.539955139160156,-0.5653669238090515,29.105321884155273,,,0.12014412879943848,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,19,21,406,28.73263931274414,18.21306800842285,1.57758367061615,1.579684212242267,27.774986267089844,-0.24203041195869446,28.017017364501953,,,0.11682239174842834,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,20,21,406,27.64740753173828,18.13547706604004,1.5244929790496826,1.5322688126509654,27.126571655273438,-0.276122510433197,27.402694702148438,,,0.0990787148475647,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,21,21,406,26.42196273803711,17.63930892944336,1.4979023933410645,1.5069505745710712,25.561819076538086,-0.34058743715286255,25.902406692504883,,,0.07301744818687439,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,22,21,406,26.56517791748047,17.360071182250977,1.5302459001541138,1.537256360990255,25.409406661987305,-0.6818402409553528,26.09124755859375,,,0.050518542528152466,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,23,21,406,26.078388214111328,16.672374725341797,1.5641676187515259,1.5719932243533694,28.315290451049805,-0.6364096403121948,28.95170021057129,,,0.03833043575286865,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,24,21,406,25.58163833618164,16.22814178466797,1.576375126838684,1.589714174063361,27.469825744628906,0.08256131410598755,27.387264251708984,,,0.05739174783229828,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,25,21,406,23.971214294433594,15.60910415649414,1.5357201099395752,1.5533251720409562,25.038959503173828,0.5137288570404053,24.525230407714844,,,0.06149853765964508,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,26,21,406,22.5557804107666,15.384119987487793,1.4661729335784912,1.4855492395660967,25.172801971435547,0.22302216291427612,24.949779510498047,,,0.060144275426864624,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,27,21,406,20.592649459838867,15.162683486938477,1.3581137657165527,1.37837008375215,21.21975326538086,-0.3860994577407837,21.605852127075195,,,0.04952269792556763,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,28,21,406,17.990386962890625,14.418604850769043,1.2477203607559204,1.266930158586613,14.975800514221191,-0.8845992684364319,15.860400199890137,,,0.030355125665664673,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,29,21,406,16.76668930053711,13.812821388244629,1.213849663734436,1.2321894979171635,13.612720489501953,-1.510887861251831,15.123608589172363,,,0.03012813627719879,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
5,30,21,406,16.744142532348633,13.784065246582031,1.214746356010437,1.2314581502011694,14.050994873046875,-1.5826940536499023,15.633688926696777,,,0.02842351794242859,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,0,25,388,6.031226634979248,18.591400146484375,0.32440948486328125,0.3268546168044688,10.168149948120117,3.7998428344726562,6.368307113647461,,,-0.062419891357421875,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,1,25,388,8.06876277923584,19.0665340423584,0.42318978905677795,0.4253853164523917,14.244654655456543,2.5965795516967773,11.648075103759766,,,-0.029883891344070435,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,2,25,388,8.668571472167969,18.46950340270996,0.4693451225757599,0.47106926487438494,14.472244262695312,3.1808767318725586,11.291367530822754,,,-0.008666634559631348,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,3,25,388,6.203502178192139,18.177221298217773,0.34127891063690186,0.3413342941112964,10.776437759399414,2.814284324645996,7.962153434753418,,,-0.0013682842254638672,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,4,25,388,3.5685184001922607,17.389616012573242,0.20520973205566406,0.20381127623310274,6.836094856262207,1.142853021621704,5.693242073059082,,,0.014552801847457886,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,5,25,388,0.923282265663147,15.08083438873291,0.061222225427627563,0.06036712971246348,7.060244083404541,0.34192922711372375,6.7183146476745605,,,-0.004304647445678711,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,6,25,388,-1.1806001663208008,13.194106101989746,-0.08947935700416565,-0.08728791864274316,-0.01889612339437008,0.8092306852340698,-0.8281267881393433,,,0.0019676536321640015,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,7,25,388,-1.0277023315429688,11.809335708618164,-0.08702456951141357,-0.08389950367257328,-1.7652729749679565,0.7037092447280884,-2.468982219696045,,,0.02856449782848358,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,8,25,388,0.6194273829460144,11.302803993225098,0.05480298399925232,0.05242425791438249,-2.83821177482605,0.4653986990451813,-3.3036105632781982,,,0.058626219630241394,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,9,25,388,1.2399811744689941,11.284160614013672,0.10988687723875046,0.1051061108633383,-2.155146837234497,0.1421511173248291,-2.297297954559326,,,0.07141853868961334,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,10,25,388,2.434429168701172,11.800642967224121,0.20629630982875824,0.19900722343736135,3.2419521808624268,-0.20726659893989563,3.44921875,,,0.06715917587280273,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,11,25,388,4.013214588165283,12.568236351013184,0.31931406259536743,0.3107608199001013,7.03058385848999,-0.2548219561576843,7.28540563583374,,,0.07151161134243011,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,12,25,388,6.850961685180664,13.122292518615723,0.5220857262611389,0.5131009376217199,11.052449226379395,0.04847726225852966,11.003972053527832,,,0.0718073695898056,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,13,25,388,9.208762168884277,13.177298545837402,0.6988353729248047,0.69213641463537,14.346076011657715,-0.11310552805662155,14.459181785583496,,,0.06569637358188629,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,14,25,388,10.199214935302734,13.029337882995605,0.7827884554862976,0.7782152076304533,13.553946495056152,-0.465913861989975,14.01986026763916,,,0.053011536598205566,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,15,25,388,9.589776992797852,13.141575813293457,0.729728102684021,0.7267482133929226,11.821039199829102,-0.26670026779174805,12.087739944458008,,,0.03688944876194,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,16,25,388,7.9694037437438965,13.442010879516602,0.5928728580474854,0.5909491905598329,10.86320686340332,0.1770404577255249,10.686166763305664,,,0.013285234570503235,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,17,25,388,5.849076271057129,13.800702095031738,0.4238245487213135,0.42185565736127073,9.618829727172852,0.30159449577331543,9.317234992980957,,,-0.008210569620132446,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,18,25,388,2.5798096656799316,14.201461791992188,0.18165802955627441,0.18008016373574504,7.015639781951904,0.3618530035018921,6.653786659240723,,,-0.017429187893867493,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,19,25,388,-2.4566094875335693,15.210844993591309,-0.16150382161140442,-0.15919314269156665,1.7520886659622192,0.29446423053741455,1.4576244354248047,,,-0.010865479707717896,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,20,25,388,-6.87360954284668,16.616731643676758,-0.41365593671798706,-0.4057743147453783,-2.4828593730926514,0.12604360282421112,-2.608902931213379,,,0.004178345203399658,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,21,25,388,-11.773734092712402,19.02025032043457,-0.6190104484558105,-0.6040530869782558,-8.667657852172852,0.6960161924362183,-9.36367416381836,,,-0.004209965467453003,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,22,25,388,-15.371391296386719,19.668819427490234,-0.7815106511116028,-0.7657845800481033,-14.398737907409668,0.9253246784210205,-15.32406234741211,,,-0.00812065601348877,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,23,25,388,-15.927746772766113,17.665733337402344,-0.9016181826591492,-0.9027914092891612,-22.15254783630371,-0.24274063110351562,-21.909807205200195,,,-0.032292455434799194,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,24,25,388,-17.95969009399414,17.785036087036133,-1.0098202228546143,-1.0212709864027762,-21.197866439819336,-1.5231220722198486,-19.67474365234375,,,-0.004504859447479248,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,25,25,388,-21.99081039428711,18.8314266204834,-1.1677719354629517,-1.184325901688741,-27.919023513793945,-1.5206844806671143,-26.398338317871094,,,0.05439770221710205,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,26,25,388,-22.57291603088379,18.64849853515625,-1.2104414701461792,-1.2296538129859846,-27.38445281982422,-2.776505708694458,-24.607946395874023,,,0.08524090051651001,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,27,25,388,-21.736846923828125,17.635488510131836,-1.232562780380249,-1.2516640442846172,-22.08979034423828,-3.48655104637146,-18.603239059448242,,,0.09113466739654541,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,28,25,388,-21.547407150268555,17.300294876098633,-1.2454936504364014,-1.2625346525609331,-19.38356590270996,-3.543856620788574,-15.839709281921387,,,0.09721308946609497,,,1,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,29,25,388,-18.379480361938477,16.87629508972168,-1.0890707969665527,-1.1040114806254337,-19.267683029174805,-2.722996950149536,-16.54468536376953,,,0.06427663564682007,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
6,30,25,388,-12.30832576751709,15.81961727142334,-0.7780419588088989,-0.7893156176049326,-14.226323127746582,-2.163114547729492,-12.06320858001709,,,-0.01512862741947174,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,0,17,378,7.674381732940674,12.392382621765137,0.6192821860313416,0.6099953905143265,10.400712966918945,0.7052717208862305,9.695441246032715,,,0.09342929720878601,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,1,17,378,8.294127464294434,11.666901588439941,0.7109109163284302,0.6887922961170071,14.892404556274414,0.7937560081481934,14.098648071289062,,,0.13153009116649628,,,1,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,2,17,378,9.24284553527832,11.097373008728027,0.8328859210014343,0.7942374182810678,17.70448875427246,0.1565772294998169,17.547910690307617,,,0.12518635392189026,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,3,17,378,9.35693073272705,10.47565746307373,0.8932070136070251,0.8501096299825875,17.429611206054688,-0.6077636480331421,18.03737449645996,,,0.09164433181285858,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,4,17,378,7.647103786468506,10.0183744430542,0.7633078694343567,0.7287195337031832,10.0722017288208,-0.8198121786117554,10.892013549804688,,,0.06170076131820679,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,5,17,378,3.0852925777435303,9.91644287109375,0.31112897396087646,0.29927168960274814,-1.2303258180618286,-0.9783209562301636,-0.25200486183166504,,,0.016620412468910217,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,6,17,378,-4.6052985191345215,10.596071243286133,-0.43462321162223816,-0.4294548495429129,-6.358728885650635,-0.6389448642730713,-5.719783782958984,,,-0.03065931797027588,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,7,17,378,-12.502819061279297,12.290688514709473,-1.0172594785690308,-1.0238600826383786,-13.716203689575195,0.10775597393512726,-13.823959350585938,,,-0.0311279296875,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,8,17,378,-18.722505569458008,14.155998229980469,-1.322584629058838,-1.3396182141147845,-19.550106048583984,0.19596606492996216,-19.74607276916504,,,0.014913678169250488,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,9,17,378,-20.90846061706543,14.513114929199219,-1.440659761428833,-1.4604605305638492,-22.459209442138672,0.05169571191072464,-22.51090431213379,,,0.03906512260437012,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,10,17,378,-17.077756881713867,14.20922565460205,-1.2018780708312988,-1.2126072739741918,-20.461456298828125,0.9541193246841431,-21.41557502746582,,,-0.004734724760055542,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,11,17,378,-12.701395034790039,13.867047309875488,-0.9159408211708069,-0.9236255471702451,-14.84549617767334,0.8932487368583679,-15.738744735717773,,,-0.047706469893455505,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,12,17,378,-11.003064155578613,13.293316841125488,-0.8277139663696289,-0.8393536447521206,-10.396829605102539,0.10956862568855286,-10.50639820098877,,,-0.07688388228416443,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,13,17,378,-10.819977760314941,13.30123519897461,-0.8134565949440002,-0.825731994975879,-11.689908027648926,0.03996656462550163,-11.729874610900879,,,-0.06886953115463257,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,14,17,378,-11.245229721069336,13.460464477539062,-0.8354265689849854,-0.8462237851135319,-10.162012100219727,0.16469864547252655,-10.32671070098877,,,-0.05111171305179596,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,15,17,378,-13.07130241394043,13.349922180175781,-0.9791294932365417,-0.9871265844170806,-14.486428260803223,0.2486560046672821,-14.735084533691406,,,-0.015660017728805542,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,16,17,378,-14.413186073303223,13.370538711547852,-1.0779809951782227,-1.0818567533086954,-17.078237533569336,-0.36336004734039307,-16.71487808227539,,,0.008080050349235535,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,17,17,378,-15.746758460998535,14.579245567321777,-1.080080509185791,-1.0871009330043107,-17.72732162475586,-0.7259327173233032,-17.001388549804688,,,0.01555827260017395,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,18,17,378,-15.499268531799316,15.911413192749023,-0.9740975499153137,-0.9857427409772739,-18.244590759277344,-1.53518807888031,-16.709402084350586,,,0.00977247953414917,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,19,17,378,-11.023216247558594,15.922338485717773,-0.6923114061355591,-0.7011969740916308,-11.554771423339844,-2.376279830932617,-9.178491592407227,,,-0.037049129605293274,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,20,17,378,-6.996271133422852,14.50634765625,-0.4822903275489807,-0.48742739289361914,-7.153572082519531,-1.732757568359375,-5.420814514160156,,,-0.08005055785179138,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,21,17,378,-6.395843029022217,13.19841194152832,-0.48459187150001526,-0.487587994415418,-5.474019527435303,-1.6907966136932373,-3.7832229137420654,,,-0.06699463725090027,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,22,17,378,-8.085418701171875,12.899006843566895,-0.6268249154090881,-0.6266218258786224,-6.214078903198242,-0.5337178707122803,-5.680360794067383,,,-0.039466723799705505,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,23,17,378,-10.625386238098145,13.616826057434082,-0.7803130149841309,-0.7746699926971334,-8.865894317626953,-0.44870007038116455,-8.417194366455078,,,-0.02440240979194641,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,24,17,378,-11.963669776916504,14.18968391418457,-0.8431244492530823,-0.8370908677185485,-10.571721076965332,-0.13824135065078735,-10.433479309082031,,,-0.018045201897621155,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,25,17,378,-12.223796844482422,14.785252571105957,-0.8267560601234436,-0.8262481863865352,-9.050862312316895,-0.23647409677505493,-8.814388275146484,,,-0.0373464971780777,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,26,17,378,-12.626702308654785,15.890110969543457,-0.7946264147758484,-0.8003288682246322,-12.173426628112793,1.0476574897766113,-13.221084594726562,,,-0.060286328196525574,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,27,17,378,-13.083656311035156,16.22149658203125,-0.8065628409385681,-0.8134797224078294,-14.078021049499512,1.5902386903762817,-15.668259620666504,,,-0.045865267515182495,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,28,17,378,-11.892024040222168,15.1885404586792,-0.7829602956771851,-0.7875649679037501,-12.832010269165039,-0.07186061143875122,-12.760149955749512,,,-0.015416130423545837,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,29,17,378,-7.848339080810547,13.71815299987793,-0.5721133947372437,-0.5730952234830483,-10.999883651733398,-1.0900307893753052,-9.909852981567383,,,-0.007172629237174988,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
7,30,17,378,-3.5320913791656494,12.83415412902832,-0.27521029114723206,-0.27418739494229144,-7.978719711303711,-0.49003905057907104,-7.488680839538574,,,-0.030068770051002502,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,0,11,488,-3.2483973503112793,17.438827514648438,-0.18627384305000305,-0.18516226366984956,4.443115711212158,-0.39762917160987854,4.840744972229004,,,-0.05416509509086609,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
